TractFIPS_1,PlaceName_1,Population2010,TractFIPS,BINGE_CrudePrev,CSMOKING_CrudePrev,LPA_CrudePrev,OBESITY_CrudePrev,SLEEP_CrudePrev,ARTHRITIS_CrudePrev,CASTHMA_CrudePrev,BPHIGH_CrudePrev,CANCER_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,COPD_CrudePrev,CHD_CrudePrev,DIABETES_CrudePrev,MHLTH_CrudePrev,PHLTH_CrudePrev,TEETHLOST_CrudePrev,STROKE_CrudePrev,ACCESS2_CrudePrev,CHECKUP_CrudePrev,DENTAL_CrudePrev,BPMED_CrudePrev,CHOLSCREEN_CrudePrev,MAMMOUSE_CrudePrev,PAPTEST_CrudePrev,COLON_SCREEN_CrudePrev,COREM_CrudePrev,COREW_CrudePrev
17031190200,"Chicago, IL",5853,17031190200,21.8,18.8,32,32.9,35.4,18.2,8.4,26.7,4.4,29.4,3,6.2,5.2,11.2,14.1,13.5,19.3,2.7,29,63.2,48.7,66.5,79,74.4,84,47.7,28.2,21.8
17031190300,"Chicago, IL",5794,17031190300,22,19.2,30,32.2,34.1,20.4,8.4,28.3,5,30.9,3.1,6.9,5.6,11,13.8,13.4,15.5,2.9,24.1,64.2,56.2,69.2,80.3,75,84,53.8,31.5,24.6
17031190401,"Chicago, IL",4257,17031190401,21.8,16.9,28,30.7,33.3,19.7,8,27.8,5.1,30.6,2.9,6.1,5.4,10.7,12.4,12.1,13,2.7,22.1,65.1,59.8,69.9,81.9,75.6,85,56.5,32.9,26.3
17031190402,"Chicago, IL",5458,17031190402,21.2,19.9,32,33,34.9,20.2,8.6,28.5,4.9,30.8,3.2,7.1,5.8,11.4,14.4,14,18.2,3,26.3,64,51.9,68.9,79.5,75.5,84,50.5,29.6,22.5
17031190601,"Chicago, IL",4545,17031190601,22.3,16.9,30,32.5,34.7,16.8,8,25.6,4.1,28,2.8,5.2,4.6,10.5,13.2,12.2,15.5,2.4,28,63.4,53.7,65.5,79.7,76.6,85,50.1,29.3,22.5
17031190602,"Chicago, IL",5516,17031190602,22,18.1,31,32.8,34.6,18.7,8.3,27.7,4.6,29.7,3,6.1,5.3,11.3,13.5,13.1,15.9,2.8,28.9,64.1,54.5,67.9,80.1,75.1,84,52.8,29.9,23.3
17031190701,"Chicago, IL",2955,17031190701,22.4,18.7,32,33.6,35.6,16.9,8.2,25.7,3.8,28.2,2.9,5.6,4.6,10.7,14.1,13,17.6,2.4,28.9,62.4,50.2,64.5,78.6,75.8,85,48.1,28.4,21.3
17031190702,"Chicago, IL",4869,17031190702,20.8,22.6,37,36.7,36.5,18.3,9,27.7,3.9,29.3,3.4,7.1,5.6,12.2,16.8,15.9,22.4,3,35.3,61.4,44.1,64.3,75.5,74.4,84,44.7,25.9,19.8
17031190800,"Chicago, IL",6632,17031190800,21.6,19.4,33,34.3,35.3,17.9,8.5,27,4.1,29.2,3.1,6.1,5.2,11.7,14.7,14,18,2.7,31.2,62.7,49.8,65.7,77.9,75.4,85,48.4,27.6,21.7
17031190900,"Chicago, IL",2040,17031190900,20.2,19.2,35,34.6,35,20.4,8.3,30.5,4.9,32.1,3.6,6.8,6.3,13.7,14.2,14.8,17,3.2,31.6,64.7,49.8,70.2,79.6,75.5,85,50.5,27.2,21
17031191000,"Chicago, IL",2559,17031191000,21.7,18.7,33,34.3,35.7,17.3,8.4,26.7,3.9,29.1,3.1,5.7,5,12,14.6,13.9,17.3,2.6,32.5,62.9,47.9,65.5,78,75.3,84,46.4,25.1,20.1
17031191100,"Chicago, IL",7414,17031191100,21.7,19.9,34,35.2,36.7,16.5,8.6,26.2,3.6,28.1,3,5.6,4.7,11.6,15.2,14,19.7,2.6,33.8,62.1,44.8,63.8,76.8,75.6,84,44.9,24.6,19.4
17031191200,"Chicago, IL",3853,17031191200,21.6,22.4,37,36.5,37.9,15.7,8.9,25.4,3.2,27.3,3.1,6,4.7,11.5,17,15.3,25.1,2.6,38.6,59.9,38.2,60.2,73.6,75.1,84,40.1,22.4,16.7
17031191301,"Chicago, IL",5397,17031191301,20,20.7,36,36.2,36.9,18.3,8.8,29,4,29.7,3.5,6.6,5.7,13.2,15.7,15.3,22.5,3.2,34.2,63.3,43.9,67.1,76.7,75.5,84,44.8,24.4,18.9
17031191302,"Chicago, IL",5034,17031191302,21.2,20.4,35,36.1,37.1,16.8,8.5,26.9,3.6,28.4,3.1,5.9,5,11.9,15.5,14.3,21.3,2.7,33.5,62,43.1,64.2,76.6,75.7,84,44,24.3,18.5
17031200100,"Chicago, IL",4354,17031200100,22.2,16.3,29,31.2,34.1,17.7,7.9,26.3,4.5,29.3,2.9,5.3,4.8,10.7,12.5,12,14.5,2.4,25,64.3,56,67.5,81.3,75.8,85,51.6,29.8,24.2
17031200200,"Chicago, IL",5427,17031200200,21.3,18.5,33,35,36.2,17.4,8.2,27.2,3.9,29.2,3.1,5.6,5.1,12.1,14.3,13.6,18.3,2.6,30.2,63.2,46.4,66.2,78.9,76.4,85,45.5,25.1,19.1
17031200300,"Chicago, IL",2209,17031200300,20.5,20.4,35,36.6,37,18.2,8.6,28.1,4,29.8,3.4,6.3,5.5,12.9,15.6,15.1,20.8,2.9,33.4,62.6,42.4,65.7,77.7,75.3,84,44.5,23.4,17.7
17031200401,"Chicago, IL",3603,17031200401,20.2,22.3,38,37.1,37,17.9,9.1,28,3.8,29.5,3.5,6.8,5.6,13,17,16.3,22.6,3,37.3,61.5,41.7,64.5,75,74.8,84,43,23.2,18.7
17031200402,"Chicago, IL",4396,17031200402,21.4,18.1,33,35.4,36.2,16,8.1,26,3.5,28.2,3.1,5.1,4.7,11.9,14.5,13.5,16.4,2.4,31.8,62.4,47.2,64,77.9,76.6,85,45.5,24.3,19.6
17031210100,"Chicago, IL",4028,17031210100,24.2,15.7,24,29.1,33.9,15.4,7.8,22.9,4.1,26.3,2.4,4.5,3.8,8.2,11.8,9.9,13.1,2,17.8,62.6,57.7,63.8,80.8,76.7,86,53.2,32,24.6
17031210400,"Chicago, IL",3035,17031210400,21.7,17.4,30,32.5,34.1,18.6,8,27.2,4.8,29.4,3.1,6,5.3,10.9,13.3,12.8,17.1,2.8,25.8,63.8,53.9,67.7,80,76.4,85,50.7,29.9,22.2
17031210501,"Chicago, IL",3900,17031210501,21.8,21.1,32,33.6,34.9,19.7,9,27.6,4.7,29.8,3.2,7.6,5.7,10.6,15.4,14.3,19.9,3,26.2,62.5,50,66.9,77.2,74.4,84,51.5,29.8,23.8
17031210502,"Chicago, IL",4486,17031210502,20.9,20.6,33,34.8,35.5,19.7,8.6,28.4,4.6,30.4,3.3,7.4,5.9,11.4,15.3,14.5,21.1,3.1,26.2,62.8,47.4,68.1,77.7,74.4,84,48.5,28.3,21.9
17031210601,"Chicago, IL",3104,17031210601,24.1,16.6,27,29.5,33.8,15.9,8.1,23.6,4,27,2.5,4.8,4,9.1,12.5,11,12.8,2.1,23.8,62.9,58.1,64.1,80,75.6,84,53.6,30.7,25.3
17031210602,"Chicago, IL",4683,17031210602,24.4,15.7,26,30.7,33.6,14.6,7.7,22.8,3.7,25.6,2.5,4.3,3.8,8.8,12.3,10.3,12.8,2,23,62.2,56.8,62.7,79.3,77.6,86,53.7,30.3,23.4
17031210700,"Chicago, IL",4309,17031210700,23.9,17.6,27,31.2,33.9,15.7,8,24.1,3.9,26.9,2.6,5,4.2,9.3,13.1,11.2,13.6,2.2,21.9,62,55.3,63.9,78.5,77.2,86,52.1,28.9,23.2
17031210800,"Chicago, IL",1196,17031210800,27.4,14,22,27.6,32.7,12.8,7.5,19.7,3.4,23.5,2,3.4,2.9,7,11.1,8.6,10,1.5,19.8,61.6,61.9,59.2,80.4,78.4,85,54,30.6,23.8
17031210900,"Chicago, IL",3068,17031210900,24.8,16.1,24,29.3,33.5,15.2,7.8,22.9,4.1,25.9,2.4,4.5,3.8,8.1,11.9,9.8,13.3,2,17.9,62.4,57.8,63.8,80.1,77.4,86,53.9,31,24.9
17031220300,"Chicago, IL",2102,17031220300,27.7,12.6,18,25.2,30.5,13.4,7.7,19.2,4,23.2,1.9,3.3,2.8,5.7,10.2,7.3,7,1.4,11.6,62.4,70.6,61.5,82,79.2,88,62.5,37,29.3
17031220400,"Chicago, IL",2495,17031220400,28.4,12.1,18,23.5,30.3,14,7.5,19.7,4.5,23.9,1.9,3.3,3,6,9.5,7,7,1.5,11.4,63.3,71,63.9,82.5,77.8,87,63.3,37,29.2
17031220500,"Chicago, IL",2626,17031220500,29.6,11.3,16,23.2,30.3,11.5,7.4,17,3.6,21.1,1.6,2.6,2.2,4.9,9.3,6.2,6.2,1.2,10.2,61.7,71.5,58.8,81.6,79.7,88,64.5,36.3,29
17031220601,"Chicago, IL",1766,17031220601,25.8,15.3,23,28.8,32.6,14.4,7.9,21.8,3.8,24.8,2.3,4.1,3.5,7.6,12,9.3,10.4,1.8,16.4,62.2,61.7,62.5,79.4,78.6,86,56.1,30.7,24.2
17031220602,"Chicago, IL",5064,17031220602,26.1,15.4,23,28.2,32.5,14.1,8,21.3,3.8,24.1,2.2,4,3.3,7.3,11.9,9,9.4,1.7,15.8,62.1,63,62.2,79.2,78.6,86,58,32.9,25.3
17031220701,"Chicago, IL",3437,17031220701,26.3,13.5,24,28.3,33.2,13.2,7.2,20.5,3.6,24.1,2.1,3.3,3,7.5,10.8,8.6,11.4,1.6,21.1,62.6,59.4,61.2,81,77.7,86,54.5,30.4,24.8
17031220702,"Chicago, IL",4060,17031220702,24.6,17.5,27,31.2,34.5,14.7,8.2,22.6,3.6,25.3,2.4,4.5,3.6,8.6,13.1,10.8,12.8,1.9,24,62.1,56.5,61.2,79,77.7,86,52.9,30.6,22.8
17031220901,"Chicago, IL",3498,17031220901,19.2,20.1,35,38.1,37.7,18.5,8.7,29.6,4,30.2,3.6,6.4,5.8,13.7,15.8,15.2,23.1,3.1,29.8,63.7,39.4,67.6,77.9,76.6,85,39.7,22.3,16.1
17031220902,"Chicago, IL",3371,17031220902,23,17.5,30,34,35.6,15.6,7.8,24.9,3.6,27.3,2.7,4.8,4.2,10.4,13.4,12,15.4,2.2,27.3,62.4,49.6,63.5,79.1,76.7,85,46.8,25.6,20.3
17031221000,"Chicago, IL",2923,17031221000,23.7,17.6,28,33.1,35.4,13.8,8.1,22.7,3.1,24.6,2.5,4.3,3.5,8.8,13.7,10.9,14.6,1.9,22.8,61.3,50.9,60.3,77.4,78.5,86,48.9,26.4,20.3
17031221100,"Chicago, IL",4870,17031221100,23.5,16.9,26,31.5,33.9,16.1,8.1,25,4.1,26.8,2.8,4.8,4.4,9.6,12.9,10.8,12.6,2.3,18.9,63.2,56.1,65.8,79.2,78.8,86,52.5,28.8,21.4
17031221200,"Chicago, IL",2860,17031221200,27.2,15,21,27.7,32.6,12.3,7.8,19,3.3,22,1.9,3.4,2.7,6.1,11.6,8,9.2,1.4,14.6,60.8,62.7,58.2,78.8,79.6,87,57.4,31.9,24.7
17031221300,"Chicago, IL",3222,17031221300,27.2,14.8,21,27.8,31.7,12.1,7.8,19.2,3.2,22.4,2,3.5,2.8,6.4,11.6,8.3,8.6,1.5,16,60.6,65.1,57.8,78.6,79.7,87,57.1,34.4,26.6
17031221400,"Chicago, IL",3020,17031221400,27.3,13.8,21,27.2,31.9,12.4,7.3,19.6,3.4,23.2,2,3.2,2.9,6.8,10.8,8,8.2,1.5,16.2,61.3,64,59.7,79.9,79.8,87,56.6,31.1,25.5
17031221500,"Chicago, IL",2829,17031221500,25.4,13.8,22,27.2,31.9,16,7.6,23.7,4.7,26.8,2.4,4,3.9,8.4,10.6,8.8,9.4,2,15,64.4,63.6,67.6,81.9,77.4,86,59.8,32.6,25.5
17031221600,"Chicago, IL",2969,17031221600,30.6,10.8,15,22.5,29.4,11.1,7.3,15.8,3.6,20.2,1.5,2.5,2,4,9,5.6,5.3,1.1,8.1,60.6,74.4,56.5,81.9,79.3,89,65.5,39.1,30.7
17031222200,"Chicago, IL",1912,17031222200,32.2,10.3,14,21.6,29,9.8,7.2,14.1,3.2,18.6,1.3,2.1,1.7,3.3,8.6,5,3.8,0.9,7.4,59.7,77.6,51.8,82.3,80.4,89,68.3,41.4,31.5
17031222500,"Chicago, IL",1410,17031222500,24.8,17,26,31.2,34.4,13.9,8,22.2,3.3,24.6,2.4,4.2,3.4,8.4,13,10.2,12.3,1.8,20.6,61.8,54.8,61.2,78.1,79.1,86,51.4,28.3,21
17031222600,"Chicago, IL",1602,17031222600,28.1,13,19,26.8,33.2,12.3,7.6,19.4,3.4,22.4,1.9,3,2.6,6.2,10.3,7.4,8.4,1.4,14.2,62.3,63.7,59.8,81.6,80.1,87,57.5,32.8,25.2
17031222700,"Chicago, IL",2235,17031222700,23.7,18.2,28,33.5,36,15,8.2,24.4,3.5,25.9,2.6,4.7,3.9,9.5,13.5,11.3,14.9,2.1,23,62.4,50.1,62.6,78.6,78.4,87,48.6,26.1,20.3
17031222800,"Chicago, IL",1074,17031222800,21.9,17.3,30,34.4,37.5,14.9,8.4,24.3,3.3,25.8,2.8,4.5,3.8,10,14,11.8,18.2,2.1,25.2,63,43.9,62.4,78.7,78,85,42.2,22.7,15.3
17031222900,"Chicago, IL",1244,17031222900,23.3,16.8,30,33.2,34.9,14.9,7.9,24.3,3.4,26.5,2.7,4.4,3.9,10.3,13.2,11.5,12.7,2.1,27.5,62.7,54.2,63.2,78.9,77.8,86,49.6,26.3,21.8
17031230100,"Chicago, IL",1623,17031230100,21.9,18.3,30,34.6,35.3,16.3,8.6,26.2,3.6,27.1,2.9,5.2,4.4,10.6,14.1,12.2,13.9,2.5,22.8,63.7,54.6,64.9,78.8,80,87,50,27,19.8
17031230200,"Chicago, IL",2107,17031230200,20.8,20.8,34,37.3,37.8,16.9,8.9,27.5,3.4,28.2,3.2,5.8,4.8,12.1,15.8,14.3,17.7,2.7,30.3,62.9,44.4,64.5,77.3,77.4,85,44.1,23.2,17.8
17031230300,"Chicago, IL",1024,17031230300,21.5,20,35,36.3,36.6,15.4,8.5,25.6,3.2,27,3.1,5.4,4.6,11.5,15.9,14.1,19.2,2.5,33.5,61.3,44.8,62.1,75.2,77.7,85,44.5,24.1,17.3
17031230400,"Chicago, IL",2609,17031230400,22.2,17.3,31,33.5,35.4,15.9,8.2,25,3.7,27.6,2.9,4.9,4.4,10.9,13.8,12.7,15.6,2.3,30.1,62.7,50.5,63.6,79,76.2,85,48,26.2,20.4
17031230500,"Chicago, IL",3570,17031230500,18.1,22.8,40,40.1,37.2,19.7,9.2,31.5,3.9,31.7,4.1,7.4,6.6,15.6,17.5,17.8,20.6,3.6,36.5,63.2,42.2,68,76.2,76.6,85,42.6,23.3,16.9
17031230600,"Chicago, IL",6818,17031230600,19.4,22.8,36,40.1,40.4,19.1,9.8,32.1,3.7,29,3.5,6.8,5.4,13.6,16.4,15.2,24.4,3.4,29.8,66,40.2,68.2,78.1,78.2,86,44.7,22,17.8
17031230700,"Chicago, IL",6364,17031230700,20.4,20.2,35,36.6,37.7,17.7,8.9,28.6,3.7,29,3.3,6,5.2,12.8,15.5,14.5,20.5,2.9,32.2,63.9,42.7,66.5,77.6,76.8,85,44,22.8,17.7
17031230800,"Chicago, IL",1314,17031230800,21.9,15.9,30,32.8,34.5,17,8,26.3,4.1,28.7,2.9,4.8,4.6,11.6,12.8,12.1,13.1,2.4,27.4,64.4,54.1,67,80.7,77.5,86,52,26.7,21.8
17031230900,"Chicago, IL",5399,17031230900,20.6,18.6,31,36,36.4,17.2,8.7,28,3.8,28.1,3.2,5.5,4.8,11.8,14.4,13,15.9,2.7,24.2,64.6,50,66.8,79.1,78.4,86,48.4,25.2,20.1
17031231100,"Chicago, IL",1236,17031231100,17.7,22.3,34,41,42.4,23.4,10.9,39.2,4.8,30.2,3.9,7.7,6.2,15.1,15.1,14.6,23.9,4.5,22.2,73,45.6,74.9,82.4,80.3,86,53.8,23.1,19.7
17031231200,"Chicago, IL",6095,17031231200,17.3,25.7,37,42.5,43.4,23.4,11.9,39,4.4,30.3,4.1,8.9,6.5,15.6,17.5,16.7,29.3,4.8,25.8,71.4,40.2,73.3,79.5,79.9,86,48.1,21.3,17.9
17031231500,"Chicago, IL",6039,17031231500,14.8,28.5,41,47.2,46.2,28.4,12.5,47.3,5.3,33.5,5.3,11.4,8.9,19.8,18.5,19.2,36.4,6.9,23.5,75.2,34,77.8,80.8,79.5,86,47.4,18.8,15.9
17031240200,"Chicago, IL",1452,17031240200,29,11.7,16,22.5,29.5,13.6,7.3,18.7,4.6,22.7,1.8,3.1,2.7,4.9,9,6.3,6.3,1.4,8.9,62.1,73.5,62.8,82.5,77.7,88,68.4,38.9,32.4
17031240300,"Chicago, IL",1317,17031240300,32.1,10.8,14,21.2,28.8,11.2,7.4,15.4,3.7,20.2,1.4,2.6,2.1,3.6,8.9,5.5,5,1,7.6,60.4,76.9,56.2,81.9,79.1,88,66.9,44.2,32.9
17031240500,"Chicago, IL",2251,17031240500,35.1,9.6,12,19.9,28.5,7.6,7.1,11.2,2.6,15.5,1,1.7,1.1,2.2,8.2,4.1,3.2,0.6,6.5,57.9,79.4,42.4,81.3,80.9,90,69.9,44.5,34.7
17031240600,"Chicago, IL",1457,17031240600,29.1,13.3,19,25.5,31.4,11.2,7.3,17.5,3.2,21.5,1.7,2.9,2.3,5.4,10.1,7,7.3,1.2,13.9,60.8,67.3,56,81,80.5,88,59,31.8,26.8
17031240700,"Chicago, IL",1535,17031240700,23.7,14.5,24,29.7,33.2,14.2,7.8,22.6,3.7,25.2,2.4,3.8,3.5,8.6,11.7,9.4,9.8,1.8,18,63.5,60.2,63.9,80.5,80.3,87,54.8,29.7,22.4
17031240800,"Chicago, IL",1617,17031240800,23,16.7,27,33,35.5,15.6,8,25.3,3.7,27.1,2.7,4.7,4.2,10,12.8,11.3,15,2.2,21.8,63.4,51.2,64.6,80.3,78.2,86,47.7,26.9,19.7
17031240900,"Chicago, IL",1182,17031240900,22.1,15.8,26,31.5,34.6,17.7,8.2,27.4,4.6,28.3,2.9,4.8,4.6,10.6,11.8,10.9,11.7,2.5,19.2,65.8,58.3,68.9,82.3,77.6,86,57.3,30.8,23.4
17031241000,"Chicago, IL",2047,17031241000,21.3,16.2,27,31.7,34.7,17.6,8.7,27.4,4.6,27.6,3.1,5,5,10.7,12.8,11.4,14.6,2.7,19.9,66.2,53.7,68.6,80.5,78.4,86,51.6,28.1,18.4
17031241100,"Chicago, IL",3682,17031241100,27,15.6,22,28.6,33.4,12,8.1,19.6,3,21.5,2,3.5,2.6,6.2,12,8.2,9.5,1.5,14.7,61.1,62.3,57.5,78.3,79.5,88,56,30.4,25.1
17031241200,"Chicago, IL",1696,17031241200,28.1,12.1,17,22.9,31,13,7.8,19.3,4.2,22.4,1.9,3.1,2.9,5.8,9.8,6.8,8.4,1.5,10.6,62.9,67.3,63.9,81,77.8,86,63.2,33.3,25.9
17031241300,"Chicago, IL",1857,17031241300,29.7,12.9,17,24.1,30.6,11.8,7.8,17.6,3.5,20.8,1.6,3,2.4,4.6,10.2,6.5,6.7,1.3,9.3,60.8,71.5,58.6,80.1,80.5,88,65.3,37.1,30.3
17031241400,"Chicago, IL",4595,17031241400,31.1,11.4,15,22.1,29.3,10.9,7.6,16,3.5,19.6,1.5,2.6,2.2,4.1,9.4,5.7,5.3,1.1,8.5,60.5,74.3,57.4,80.4,79.3,88,68.1,38.3,32.5
17031241500,"Chicago, IL",2872,17031241500,33.3,10.9,14,21.8,30,8.4,7.2,13.1,2.6,17,1.2,2,1.5,3.1,9.2,5,5,0.8,8.5,58.1,73.5,47.4,79.5,80.6,89,62.5,38.1,30.2
17031241600,"Chicago, IL",3477,17031241600,31.6,13.3,17,23.3,30.5,9.1,7.7,14.2,2.6,17.7,1.4,2.6,1.8,3.7,10.7,6.1,6.9,1,11.6,58.2,70.1,48.8,77.2,78.7,87,60.7,37.5,31.8
17031242000,"Chicago, IL",4565,17031242000,26,14.9,21,27.5,32.5,15.6,8.2,24,4.5,25.1,2.4,4.3,3.9,7.8,11.2,8.7,10.6,2.1,13.8,63.9,64.3,67.4,80.3,79.8,87,62.4,32.8,26.8
17031242100,"Chicago, IL",3648,17031242100,32.3,11,14,21.8,29.1,9.7,7.2,14.2,3.2,18.5,1.3,2.2,1.8,3.5,8.9,5.3,5.1,0.9,9.1,59.5,75.8,51.8,81.2,78.9,89,66.9,40.3,33.4
17031242200,"Chicago, IL",3590,17031242200,31.7,11.1,15,22.4,29.8,9.6,7.3,14.2,3,18.4,1.3,2.3,1.7,3.4,9.3,5.4,5.5,0.9,8.5,59.2,72.9,51.1,80.5,79.5,88,63.4,37.1,30.9
17031242300,"Chicago, IL",3240,17031242300,31.2,10.7,14,21.6,29.1,11.6,7.4,15.9,3.9,20.4,1.5,2.6,2.1,3.8,8.9,5.6,5.4,1.1,7.8,60.9,76,57.6,82.1,79,88,67.8,42.8,33
17031242400,"Chicago, IL",2764,17031242400,28.3,14.5,18,24.1,30.2,15.3,8.2,19.8,4.8,23.5,2,4.2,3.3,5,11,7.8,8.8,1.7,9.7,61.6,70.1,62.8,80.4,78.4,87,62.8,39.1,29.3
17031242500,"Chicago, IL",3438,17031242500,26.4,15.7,22,27.7,32.3,14.8,8.1,21.2,4.1,24.7,2.2,4.3,3.4,6.9,11.8,9,9.9,1.8,14.3,61.8,63.5,62.3,80,78.3,87,58.3,33.1,26.5
17031242600,"Chicago, IL",5831,17031242600,25.3,15.6,23,28.9,33.2,15.1,8.1,22.7,4.1,25.2,2.4,4.2,3.7,7.8,11.8,9.3,11.4,1.9,15.8,63.1,59.9,63.9,80.5,77.7,87,55.4,30.4,23.8
17031242700,"Chicago, IL",2029,17031242700,22.2,18.3,28,34.5,37,16.3,9,26.4,3.7,26,2.8,5.1,4.1,9.9,13.9,11.5,16.6,2.4,19.9,64.7,50.2,65.4,79.3,79,87,49.4,26.4,19.8
17031242800,"Chicago, IL",1436,17031242800,26.2,15.3,20,26.5,31.6,18.1,8,23.5,5.4,27.3,2.3,5,4.1,6.8,11,9.1,10.4,2,11.2,64.1,67.4,67.1,83.2,77.1,86,61.7,36.3,29.1
17031242900,"Chicago, IL",1670,17031242900,27.9,14.5,19,25.5,31,15.2,7.8,20.4,4.7,24.2,2,4,3.3,5.7,10.6,8,8.7,1.7,11.8,62.4,69.5,62.6,82.2,77.8,88,62.5,37.5,30.2
17031243000,"Chicago, IL",2204,17031243000,28.8,16,20,26,31.9,13.7,7.9,19.4,3.9,23.2,1.9,3.8,2.9,5.8,11.2,8.2,8.7,1.5,14.2,61.3,68.1,59.1,80.7,76.9,87,59.9,36.8,29.8
17031243100,"Chicago, IL",2242,17031243100,27.5,13.9,20,25.6,31.9,13.3,7.6,19.7,3.9,23.8,2,3.5,3.1,6.5,10.5,8.1,10.6,1.5,15.7,61.9,63.2,60.9,81.3,77.5,86,58.2,33.1,25.9
17031243200,"Chicago, IL",2170,17031243200,29.7,12,17,24.5,30.4,11.3,7.1,17.2,3.5,21.2,1.6,2.7,2.4,4.9,9.4,6.4,6.1,1.2,11.7,60.9,71.9,56.6,81.8,79.5,88,61.8,38.9,30.2
17031243300,"Chicago, IL",2386,17031243300,30,14.4,18,24.5,31.2,11.9,7.7,17,3.5,21.1,1.6,3.3,2.4,4.6,10.6,7,7.6,1.2,11.5,60.1,69.6,55.6,80.4,78.1,88,62.5,37.4,30.7
17031243400,"Chicago, IL",3001,17031243400,28.2,14,19,26.2,31.5,12.5,7.6,18.9,3.6,22.3,1.9,3.4,2.8,5.7,10.7,7.6,8,1.4,13.2,60.9,67.4,58.7,80.1,78.5,88,60.5,35.2,27.6
17031243500,"Chicago, IL",2937,17031243500,30.8,11.5,15,22.9,31,10.7,7.5,15.9,3.4,19.4,1.4,2.5,1.9,3.7,9,5.5,5.6,1,7.8,61,73.8,54.6,82.3,80.1,89,65.7,39.9,32.8
17031250200,"Chicago, IL",2669,17031250200,19,21.9,33,39.2,41.6,22.3,10.6,36.6,4.5,30.1,3.5,7.4,5.6,14.1,14.9,14.4,23,4,23.3,71,46,73.6,81.9,80.4,86,50.9,23,19.7
17031250300,"Chicago, IL",4725,17031250300,17,23.9,35,42.4,43.3,23.7,11.5,39.8,4.6,30.1,4,8.3,6.1,15.4,16.2,15.5,25.6,4.7,21.9,72.9,43.8,74.7,81.6,81.3,87,51.7,21.6,18.9
17031250400,"Chicago, IL",5887,17031250400,17.5,22.4,33,41.8,43.3,24.6,11.6,40.9,4.9,30.4,3.8,7.9,5.9,15.1,15.1,14.5,20.8,4.5,18.6,74.9,49.3,75.9,83.9,81.4,87,56.3,24.1,21.7
17031250500,"Chicago, IL",7538,17031250500,20.7,15.5,25,31.2,34.1,22.4,8.8,31.8,6.1,30.8,3,6.1,5.2,10.4,11.2,11,10.6,3,13.7,70.4,66.3,74.1,86.2,79,87,61.8,35.6,28.5
17031250600,"Chicago, IL",4422,17031250600,17.4,21.9,32,40.4,42.8,25.3,11.5,42.2,5.2,31.1,3.9,8,6.3,15.5,14.4,14.3,20.9,4.7,18.4,76,50.7,77.1,84.4,81.4,86,58.3,24.4,22
17031250700,"Chicago, IL",6098,17031250700,16.8,22.7,34,42.7,44.7,25.4,11.7,42.6,5,30.7,4,8.1,6.1,15.7,15,14.6,25.1,4.8,17.8,76.2,44.5,76.8,84.3,81.7,87,54.3,22.4,19.4
17031250800,"Chicago, IL",2488,17031250800,16.3,24.9,37,43.5,43.7,26.1,11.7,43.4,5,32.1,4.4,9.3,7.1,17.3,16.4,16.5,26.4,5.4,22.3,74.5,43.3,77,82.2,80.7,86,52.9,21.7,19.4
17031251000,"Chicago, IL",1181,17031251000,18.8,21.1,31,39.3,43.2,21.9,11.3,37.6,4.5,27.8,3.3,6.6,4.9,12.9,14.1,12.4,21.8,3.8,18.2,74.8,49.2,73.7,83.4,80,87,57.3,24.8,22.4
17031251100,"Chicago, IL",4302,17031251100,14.6,26.6,39,45.2,44.8,28.8,12.6,46.9,5.6,33.3,5,10.8,8.3,19,17.4,18.1,31.1,6.5,22.1,76.4,40,78.6,82.4,80.3,86,52,21.3,18
17031251200,"Chicago, IL",4196,17031251200,16.2,24.4,35,43.4,43.9,26.9,12.1,44.4,5.3,32.1,4.4,9.3,7,17.1,15.9,16.1,23.4,5.5,20,76,46.6,77.4,83.4,81,87,56.1,23.1,20.8
17031251300,"Chicago, IL",4921,17031251300,16.1,24.9,36,43.6,44.4,26.7,12.2,44.2,5.2,31.7,4.3,9.3,6.9,16.9,16.2,16.1,25.3,5.4,19.9,76,45.2,77.1,83.3,81.4,87,54.8,22.8,19.7
